사용일자,요일,노선명,역명,승차총승객수,하차총승객수,승하차총승객수,연월,월일,등록일자
2019-02-01,금,1호선,간석,7083,6666,13749,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,도원,3409,3474,6883,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,온수,7444,7236,14680,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,중동,10816,10150,20966,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,도화,4571,3947,8518,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,이촌,4875,3607,8482,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,서빙고,1993,1955,3948,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,한남,4887,4639,9526,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,옥수,63,36,99,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,응봉,2060,1756,3816,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,왕십리,18158,19823,37981,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,청량리,17903,21319,39222,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,외대앞,9705,8933,18638,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,신이문,10264,8895,19159,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,석계,10570,11518,22088,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,광운대,9644,8749,18393,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,월계,6250,5518,11768,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,녹천,5387,4382,9769,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,방학,10887,10426,21313,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,도봉,6748,6405,13153,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,도봉산,8140,4659,12799,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,망월사,8438,8250,16688,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,회룡,13962,13270,27232,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,의정부,22217,24035,46252,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,가능,7414,6928,14342,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,녹양,5102,4607,9709,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,양주,9286,8171,17457,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,덕계,1934,1832,3766,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,덕정,6533,6022,12555,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,지행,7350,7123,14473,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,동두천중앙,3865,3721,7586,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,보산,2168,1738,3906,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,동두천,2242,2433,4675,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,소요산,3304,2697,6001,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,산본,20286,22047,42333,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,대야미,5084,4216,9300,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,반월,5130,4650,9780,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,상록수,21196,20162,41358,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,한대앞,8893,8529,17422,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,중앙,18769,20831,39600,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,고잔,9168,8731,17899,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,초지,3792,4297,8089,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,안산,15414,14045,29459,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,신길온천,1837,1569,3406,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,정왕,8652,8670,17322,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,오이도,10160,9469,19629,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,수리산,4764,3454,8218,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,선바위,10532,8268,18800,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,경마공원,9111,9256,18367,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,대공원,2207,2356,4563,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,과천,5502,4764,10266,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,정부과천청사,12484,12129,24613,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,인덕원,28733,28378,57111,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,평촌,19818,19665,39483,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,범계,32969,32855,65824,Feb-19,02월 01일,20190204
2019-02-01,금,2호선,선릉,11788,20396,32184,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,한티,17235,17932,35167,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,도곡,7376,7211,14587,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,구룡,1426,1348,2774,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,개포동,3649,3712,7361,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,대모산입구,3698,3386,7084,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,수서,15226,17962,33188,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,수원,10164,7236,17400,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,서울숲,8449,8091,16540,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,압구정로데오,18486,21607,40093,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,강남구청,10910,12342,23252,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,선정릉,9240,9801,19041,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,가천대,7463,7824,15287,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,태평,16240,15584,31824,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,모란,24001,23957,47958,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,야탑,32946,35725,68671,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,서현,34140,34864,69004,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,수내,16445,16470,32915,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,정자,19813,21125,40938,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,미금,19731,20605,40336,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,오리,14830,12579,27409,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,이매,6519,5996,12515,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,보정,2979,2426,5405,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,죽전,17233,18779,36012,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,구성,5625,5553,11178,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,신갈,5775,5517,11292,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,기흥,11235,10574,21809,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,상갈,6380,5814,12194,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,청명,5015,4389,9404,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,영통,10705,10567,21272,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,망포,17095,14558,31653,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,매탄권선,5679,4781,10460,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,수원시청,13367,16450,29817,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,매교,2548,2589,5137,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,원흥,9495,8281,17776,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,삼송,17879,16919,34798,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,원당,12803,12123,24926,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,화정,20920,22150,43070,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,대곡,1702,1245,2947,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,백석,12755,12789,25544,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,마두,9437,9813,19250,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,정발산,9110,10044,19154,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,주엽,10848,10873,21721,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,대화,15805,12237,28042,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,회기,28376,25984,54360,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,중랑,6362,5940,12302,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,상봉,6403,6188,12591,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,망우,8901,8842,17743,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,양원,1566,1626,3192,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,구리,15818,16252,32070,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,도농,9984,8790,18774,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,양정,858,684,1542,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,덕소,6787,6625,13412,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,도심,2760,2163,4923,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,팔당,707,698,1405,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,운길산,539,548,1087,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,양수,1611,1652,3263,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,신원,186,164,350,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,국수,668,669,1337,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,아신,556,571,1127,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,오빈,300,307,607,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,양평,2975,3236,6211,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,원덕,323,343,666,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,용문,1802,2043,3845,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,지평,31,42,73,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,봉명,1421,1321,2742,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,쌍용,2194,1991,4185,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,아산,2823,3227,6050,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,배방,1096,1030,2126,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,온양온천,4997,5029,10026,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,신창,1297,992,2289,Feb-19,02월 01일,20190204
2019-02-01,금,4호선,서울역,4096,5827,9923,Feb-19,02월 01일,20190204
2019-02-01,금,2호선,신촌,873,1211,2084,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,효창공원앞,2820,3115,5935,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,공덕,3945,3380,7325,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,서강대,2233,2188,4421,Feb-19,02월 01일,20190204
2019-02-01,금,2호선,홍대입구,1935,2352,4287,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,가좌,5687,5129,10816,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,디지털미디어시티,2074,1929,4003,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,수색,2560,2419,4979,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,화전,1787,1492,3279,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,강매,3054,2505,5559,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,행신,8537,8445,16982,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,능곡,4004,3594,7598,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,곡산,589,576,1165,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,백마,7386,6774,14160,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,풍산,5620,5120,10740,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,일산,9653,9414,19067,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,탄현,8366,8097,16463,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,야당,5449,4974,10423,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,운정,6277,5619,11896,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,금릉,4832,4743,9575,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,금촌,8159,7749,15908,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,월롱,3442,2030,5472,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,파주,1223,788,2011,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,문산,6366,6098,12464,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,신내,718,752,1470,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,갈매,2775,2442,5217,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,별내,2589,2509,5098,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,퇴계원,3847,3498,7345,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,사릉,3456,3358,6814,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,금곡,1639,1511,3150,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,평내호평,6171,6024,12195,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,천마산,1545,1359,2904,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,마석,3753,3768,7521,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,대성리,536,514,1050,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,청평,1922,1894,3816,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,상천,236,231,467,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,가평,1688,1737,3425,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,굴봉산,128,140,268,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,백양리,261,282,543,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,강촌,331,316,647,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,김유정,296,329,625,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,남춘천,2510,2587,5097,Feb-19,02월 01일,20190204
2019-02-01,금,경춘선,춘천,1509,1313,2822,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,달월,70,33,103,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,월곶,2567,2478,5045,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,소래포구,4348,3999,8347,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,인천논현,6620,6951,13571,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,호구포,3828,3781,7609,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,남동인더스파크,2179,2382,4561,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,원인재,4875,4965,9840,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,연수,5585,5703,11288,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,송도,3151,2856,6007,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,인하대,5585,5074,10659,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,숭의,4101,3746,7847,Feb-19,02월 01일,20190204
2019-02-01,금,수인선,신포,1899,1959,3858,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,인천,1034,1768,2802,Feb-19,02월 01일,20190204
2019-02-01,금,신분당선,판교,4436,4512,8948,Feb-19,02월 01일,20190204
2019-02-01,금,분당선,이매,1211,1071,2282,Feb-19,02월 01일,20190204
2019-02-01,금,경강선,삼동,2319,1896,4215,Feb-19,02월 01일,20190204
2019-02-01,금,경강선,경기광주,7338,6857,14195,Feb-19,02월 01일,20190204
2019-02-01,금,경강선,초월,2802,2584,5386,Feb-19,02월 01일,20190204
2019-02-01,금,경강선,곤지암,2148,1915,4063,Feb-19,02월 01일,20190204
2019-02-01,금,경강선,신둔도예촌,1238,1010,2248,Feb-19,02월 01일,20190204
2019-02-01,금,경강선,이천,2773,2898,5671,Feb-19,02월 01일,20190204
2019-02-01,금,경강선,부발,2507,1642,4149,Feb-19,02월 01일,20190204
2019-02-01,금,경강선,세종대왕릉,269,258,527,Feb-19,02월 01일,20190204
2019-02-01,금,경강선,여주,1928,2058,3986,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,방화,8107,7406,15513,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,개화산,6894,6446,13340,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,김포공항,8725,7634,16359,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,송정,9910,9118,19028,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,마곡,7759,6812,14571,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,발산,19714,19694,39408,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,우장산,17619,17204,34823,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,화곡,33554,30350,63904,Feb-19,02월 01일,20190204
2019-02-01,금,2호선,까치산,34505,31773,66278,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,신정,16142,12602,28744,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,목동,20504,21913,42417,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,오목교,28173,30686,58859,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,양평,8047,7609,15656,Feb-19,02월 01일,20190204
2019-02-01,금,2호선,영등포구청,4224,4231,8455,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,영등포시장,11219,11551,22770,Feb-19,02월 01일,20190204
2019-02-01,금,1호선,신길,3791,4077,7868,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,여의도,28572,30166,58738,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,여의나루,7953,7958,15911,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,마포,16254,16820,33074,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,공덕,15901,17217,33118,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,애오개,8472,8212,16684,Feb-19,02월 01일,20190204
2019-02-01,금,2호선,충정로,4906,4872,9778,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,서대문,19747,20169,39916,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,광화문,39949,41555,81504,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,종로3가,17946,17879,35825,Feb-19,02월 01일,20190204
2019-02-01,금,2호선,을지로4가,5879,6585,12464,Feb-19,02월 01일,20190204
2019-02-01,금,2호선,동대문역사문화공원,3281,3869,7150,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,청구,4730,4193,8923,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,신금호,7293,7053,14346,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,행당,9688,8395,18083,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,왕십리,5766,6976,12742,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,마장,7682,7334,15016,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,답십리,18497,16456,34953,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,장한평,21116,21056,42172,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,군자,12441,13457,25898,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,아차산,15196,14498,29694,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,광나루,15015,13181,28196,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,천호,22694,23762,46456,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,강동,22118,18488,40606,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,길동,8443,8900,17343,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,굽은다리,10813,10051,20864,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,명일,8904,9234,18138,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,고덕,10771,10288,21059,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,상일동,14340,11353,25693,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,둔촌동,9636,9775,19411,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,올림픽공원,6162,5959,12121,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,방이,8180,8381,16561,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,오금,4030,3996,8026,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,개롱,7437,7666,15103,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,거여,8346,7718,16064,Feb-19,02월 01일,20190204
2019-02-01,금,5호선,마천,5793,5628,11421,Feb-19,02월 01일,20190204
2019-02-01,금,6호선,응암,19970,19286,39256,Feb-19,02월 01일,20190204
2019-02-01,금,6호선,역촌,4487,5002,9489,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,불광,6021,5733,11754,Feb-19,02월 01일,20190204
2019-02-01,금,6호선,독바위,3264,3262,6526,Feb-19,02월 01일,20190204
2019-02-01,금,3호선,연신내,1,0,1,Feb-19,02월 01일,20190204
2019-02-01,금,6호선,구산,8981,5831,14812,Feb-19,02월 01일,20190204
2019-02-01,금,6호선,새절,14658,13489,28147,Feb-19,02월 01일,20190204
2019-02-01,금,6호선,증산,11440,10428,21868,Feb-19,02월 01일,20190204
2019-02-01,금,경의선,디지털미디어시티,15011,16515,31526,Feb-19,02월 01일,20190204
